SUBSCRIBER_ID,BILL_MONTH,CHARGES
2,2016-12-01,5.750
1243,2017-05-01,4.964
241,2016-10-01,34.024
133,2017-08-01,4.984
5108,2017-10-01,0.000
4014,2016-07-01,7.736
1903,2017-06-01,2.456
1363,2017-04-01,8.692
1432,2016-11-01,10.129
5474,2017-08-01,14.106
946,2017-02-01,8.804
3586,2016-10-01,7.185
5011,2017-04-01,3.524
5785,2016-11-01,2.272
5205,2017-01-01,0.000
4058,2016-12-01,2.250
5470,2016-12-01,6.688
2598,2017-05-01,9.655
4327,2017-04-01,9.800
4623,2016-11-01,7.259
5366,2017-03-01,23.184
4107,2016-06-01,4.348
2331,2016-10-01,7.148
2098,2017-05-01,6.162
2806,2016-12-01,4.554
3522,2017-11-01,5.365
5240,2016-08-01,4.025
5433,2017-03-01,8.856
4105,2016-08-01,10.893
584,2016-10-01,7.545
2821,2016-06-01,10.431
342,2017-01-01,7.196
4761,2016-06-01,3.588
1,2017-04-01,23.983
2945,2017-07-01,7.344
2811,2017-11-01,6.266
5057,2016-09-01,2.148
2524,2017-01-01,8.029
495,2016-11-01,5.269
1707,2016-12-01,17.632
4372,2016-06-01,9.186
81,2017-01-01,6.552
1175,2016-10-01,2.990
379,2017-09-01,8.739
927,2016-11-01,4.988
3739,2016-10-01,27.644
3241,2017-09-01,5.084
633,2016-09-01,8.114
575,2017-08-01,5.064
3742,2016-08-01,6.024
1014,2017-05-01,6.228
2628,2017-06-01,5.064
617,2016-11-01,10.189
3866,2016-07-01,4.712
5947,2017-01-01,29.833
1548,2017-07-01,7.348
3400,2017-05-01,5.550
1179,2017-04-01,6.269
4819,2017-04-01,10.292
5879,2017-06-01,7.268
5828,2017-11-01,7.366
3942,2017-12-01,5.004
2,2016-06-01,4.756
1243,2016-10-01,5.278
241,2017-11-01,50.216
133,2017-07-01,4.984
5108,2016-12-01,9.264
4014,2017-02-01,12.282
1903,2016-11-01,1.725
1363,2016-12-01,17.576
1432,2017-04-01,8.118
5474,2017-09-01,5.706
946,2017-03-01,7.402
3586,2017-03-01,10.764
5011,2017-11-01,8.228
5785,2017-06-01,21.605
5205,2016-08-01,8.618
4058,2016-09-01,1.856
5470,2017-10-01,4.964
2598,2017-06-01,5.004
4327,2016-10-01,9.745
4623,2017-10-01,5.164
5366,2016-11-01,7.742
4107,2017-02-01,1.191
2331,2016-08-01,6.074
2098,2017-01-01,6.670
2806,2017-10-01,2.544
3522,2017-03-01,5.069
5240,2017-12-01,4.964
5433,2017-07-01,5.616
4105,2017-08-01,10.655
584,2017-05-01,4.964
2821,2016-08-01,6.934
342,2016-06-01,9.876
4761,2017-01-01,1.684
1,2017-03-01,27.660
2945,2017-09-01,5.084
2811,2016-07-01,3.762
5057,2017-06-01,6.079
2524,2017-11-01,19.124
495,2017-11-01,19.476
1707,2016-07-01,13.434
4372,2016-09-01,13.660
81,2017-10-01,0.000
1175,2017-02-01,2.691
379,2017-12-01,13.368
927,2016-06-01,4.025
3739,2017-08-01,5.614
3241,2017-05-01,5.024
633,2017-09-01,6.987
575,2017-01-01,5.451
3742,2016-10-01,11.174
1014,2016-07-01,5.292
2628,2017-10-01,5.144
617,2017-10-01,9.042
3866,2017-11-01,9.183
5947,2017-11-01,0.000
1548,2017-06-01,7.589
3400,2016-08-01,10.070
1179,2017-07-01,7.060
4819,2016-10-01,23.919
5879,2017-10-01,7.288
5828,2016-10-01,2.326
3942,2017-07-01,12.268
2,2016-08-01,5.876
1243,2017-03-01,27.162
241,2017-03-01,22.560
133,2017-03-01,4.572
5108,2017-11-01,0.000
4014,2017-09-01,22.510
1903,2017-01-01,4.278
1363,2017-09-01,5.264
1432,2016-12-01,12.632
5474,2016-06-01,10.583
946,2016-08-01,7.942
3586,2016-09-01,6.567
5011,2016-11-01,11.992
5785,2017-03-01,5.842
5205,2017-05-01,2.456
4058,2017-12-01,5.024
5470,2016-11-01,8.279
2598,2017-11-01,5.856
4327,2017-06-01,5.271
4623,2016-12-01,7.562
5366,2016-12-01,7.231
4107,2017-12-01,2.456
2331,2016-07-01,9.550
2098,2017-06-01,8.939
2806,2016-10-01,7.296
4828,2017-12-01,10.794
5240,2017-08-01,4.964
5433,2017-06-01,7.131
4105,2017-01-01,12.283
584,2017-09-01,4.984
2821,2017-12-01,4.964
342,2017-04-01,3.532
3537,2016-08-01,5.814
1,2016-10-01,27.628
2945,2017-04-01,9.343
2811,2017-02-01,9.023
5057,2016-12-01,5.497
2524,2017-07-01,4.386
495,2017-08-01,8.291
1707,2017-09-01,12.747
4372,2016-10-01,13.772
81,2017-04-01,2.726
1175,2016-12-01,6.164
379,2016-12-01,7.164
927,2017-10-01,4.984
3739,2017-06-01,12.995
3241,2017-07-01,7.294
633,2016-07-01,40.120
575,2016-10-01,7.470
3742,2016-11-01,10.429
1014,2017-10-01,5.526
2628,2016-12-01,6.725
617,2017-08-01,3.188
3866,2016-09-01,4.894
5947,2017-04-01,2.592
1548,2016-11-01,2.461
3400,2017-02-01,7.456
1179,2017-01-01,7.070
4819,2017-07-01,31.433
5879,2016-12-01,2.414
5828,2017-10-01,7.732
2842,2016-07-01,6.532
2,2017-06-01,5.675
1243,2017-12-01,4.994
241,2017-10-01,23.358
133,2017-02-01,4.572
5108,2017-01-01,8.133
4014,2017-01-01,11.004
1903,2017-05-01,2.730
1363,2017-01-01,15.244
1432,2016-09-01,8.070
5474,2017-01-01,29.449
946,2017-07-01,8.659
3586,2016-08-01,6.428
5011,2017-05-01,6.636
5785,2017-12-01,5.149
5205,2017-03-01,6.612
4058,2017-06-01,4.964
5470,2017-01-01,6.964
2598,2017-12-01,9.888
4327,2016-08-01,9.380
4623,2017-05-01,4.864
5366,2016-08-01,13.826
5422,2017-04-01,16.652
2331,2017-03-01,8.128
2140,2016-12-01,10.946
2806,2016-06-01,11.446
4828,2017-11-01,8.330
5240,2017-06-01,4.964
5433,2016-10-01,11.077
4105,2017-04-01,14.265
584,2017-07-01,5.004
2821,2017-07-01,4.964
342,2017-06-01,2.972
3537,2017-07-01,6.707
1,2016-11-01,22.374
2945,2017-05-01,9.562
2811,2016-09-01,10.286
5057,2017-01-01,5.582
2524,2016-10-01,6.670
495,2016-12-01,2.821
855,2017-12-01,8.378
1717,2016-06-01,17.484
81,2016-08-01,12.212
1175,2017-03-01,6.454
379,2017-03-01,6.817
927,2017-09-01,5.038
3739,2017-03-01,27.270
3241,2016-10-01,7.834
633,2016-12-01,8.059
575,2017-04-01,31.793
3742,2016-07-01,10.515
1014,2016-12-01,25.076
2628,2017-07-01,5.164
617,2016-09-01,15.654
3866,2016-11-01,5.642
5947,2017-02-01,1.200
1548,2016-08-01,4.442
3400,2016-12-01,7.056
1179,2017-12-01,7.436
4819,2017-12-01,5.124
2808,2016-11-01,6.872
5828,2017-12-01,5.576
2842,2017-05-01,6.980
2,2016-11-01,6.946
1243,2017-09-01,5.046
2552,2017-06-01,5.944
133,2016-09-01,6.132
5108,2017-03-01,6.670
4014,2017-11-01,2.269
1903,2016-12-01,3.684
1363,2017-10-01,5.129
623,2017-03-01,6.670
5805,2017-09-01,4.964
946,2016-10-01,9.538
3586,2017-09-01,5.980
5011,2017-01-01,6.679
5785,2017-02-01,4.554
5205,2016-10-01,4.793
4058,2017-11-01,5.104
5470,2016-07-01,6.436
2598,2017-09-01,5.630
4327,2017-11-01,5.528
4623,2017-02-01,7.093
5366,2016-09-01,6.236
5422,2017-05-01,23.036
2331,2017-12-01,13.614
2140,2017-12-01,5.957
2806,2017-08-01,2.456
4828,2017-02-01,6.394
5240,2016-09-01,4.195
5433,2017-05-01,5.620
4105,2017-03-01,10.668
584,2016-07-01,6.516
2821,2016-12-01,6.780
342,2016-07-01,4.842
3537,2017-09-01,5.304
1,2017-12-01,16.062
2945,2016-12-01,10.000
2811,2016-11-01,6.454
5057,2017-07-01,5.016
2524,2017-02-01,15.560
495,2017-09-01,7.764
855,2017-02-01,9.128
1717,2017-11-01,5.842
81,2017-02-01,7.502
1175,2016-07-01,3.993
379,2017-04-01,14.178
927,2017-11-01,4.964
3739,2017-10-01,11.610
3241,2016-06-01,6.074
633,2017-07-01,3.216
575,2016-12-01,7.960
3742,2017-07-01,96.243
1014,2017-04-01,6.478
2628,2017-01-01,18.920
617,2017-01-01,11.196
3866,2016-12-01,5.267
5947,2017-10-01,0.000
1548,2017-04-01,7.189
3400,2017-09-01,4.984
1179,2017-11-01,9.183
4819,2017-08-01,17.208
2808,2017-03-01,7.808
5828,2016-12-01,11.590
2842,2016-11-01,8.298
2,2017-01-01,5.327
1243,2016-08-01,4.550
2552,2016-10-01,11.242
133,2017-12-01,4.984
5108,2016-10-01,6.670
4014,2017-05-01,15.546
1903,2017-09-01,2.456
1363,2016-06-01,19.758
623,2017-09-01,5.626
5805,2017-05-01,5.052
4297,2016-07-01,4.363
3586,2017-12-01,5.657
2649,2017-06-01,0.000
5785,2017-05-01,4.964
5205,2017-10-01,0.000
4058,2017-02-01,4.572
5470,2016-06-01,6.012
2598,2016-08-01,7.480
2674,2017-06-01,4.964
4623,2017-12-01,6.927
5366,2017-12-01,8.116
5422,2017-10-01,10.680
2331,2017-10-01,8.198
2140,2017-03-01,9.470
2806,2016-07-01,4.374
4828,2017-09-01,5.936
5240,2017-10-01,4.964
5433,2017-01-01,18.731
4105,2017-02-01,9.881
584,2017-03-01,6.744
2821,2016-10-01,10.625
342,2016-10-01,10.573
3537,2017-11-01,8.742
1,2017-07-01,28.552
367,2016-12-01,6.758
139,2016-06-01,7.074
5057,2017-10-01,5.874
2524,2016-06-01,5.930
701,2016-07-01,16.312
855,2016-07-01,5.930
1717,2017-02-01,5.120
81,2016-07-01,20.520
1175,2017-10-01,8.892
379,2016-09-01,10.678
927,2017-06-01,4.964
3739,2017-02-01,10.681
3241,2017-02-01,4.867
633,2017-05-01,9.554
575,2016-09-01,10.833
3742,2017-05-01,6.628
1014,2016-08-01,4.570
2922,2016-12-01,7.732
617,2016-07-01,9.204
3866,2016-10-01,5.900
5947,2017-08-01,0.000
1548,2017-03-01,14.819
3400,2016-09-01,6.078
1179,2016-06-01,13.432
5251,2016-11-01,6.628
2808,2017-09-01,8.842
5828,2016-11-01,2.274
2842,2017-03-01,4.747
2,2016-10-01,5.237
1243,2016-07-01,4.680
2552,2017-07-01,15.612
133,2017-10-01,5.004
5108,2017-12-01,0.000
4014,2016-08-01,6.850
1903,2017-10-01,3.246
1363,2017-11-01,5.378
623,2017-02-01,6.688
5805,2017-06-01,5.124
4297,2017-07-01,6.768
3586,2016-06-01,8.300
2649,2017-09-01,4.136
5785,2016-12-01,18.098
5205,2017-09-01,1.234
4058,2017-05-01,5.004
5470,2017-04-01,8.850
2598,2016-10-01,8.082
2674,2017-08-01,4.964
4623,2017-04-01,7.160
5366,2017-01-01,8.876
5422,2016-10-01,7.857
2331,2017-07-01,9.157
2140,2017-08-01,5.585
2806,2017-07-01,6.612
4828,2017-03-01,4.706
5240,2016-06-01,4.025
5433,2016-08-01,8.748
4105,2016-10-01,10.396
584,2017-12-01,4.964
2821,2017-05-01,5.084
342,2017-08-01,5.283
3537,2016-12-01,5.248
1,2016-08-01,30.042
367,2016-06-01,6.734
139,2016-12-01,6.707
5057,2016-08-01,2.038
2524,2017-09-01,2.456
701,2017-01-01,14.674
855,2017-06-01,5.159
1717,2016-07-01,16.599
81,2016-06-01,11.090
1175,2017-08-01,5.024
4814,2017-08-01,7.296
927,2017-04-01,4.976
3739,2016-11-01,12.654
4032,2017-08-01,2.622
633,2017-08-01,5.019
575,2016-06-01,6.479
3742,2017-01-01,8.704
1014,2017-03-01,5.879
2922,2017-01-01,9.382
617,2016-10-01,12.181
3866,2016-08-01,4.680
5947,2017-07-01,0.000
1548,2017-05-01,7.308
3400,2017-07-01,4.984
1601,2016-11-01,5.800
5251,2017-02-01,12.758
2808,2016-07-01,6.187
5828,2017-02-01,6.974
2842,2017-11-01,5.004
2,2016-07-01,5.868
1243,2016-12-01,6.100
2552,2017-10-01,5.381
133,2017-09-01,4.964
5108,2017-09-01,0.000
4014,2016-09-01,9.327
1903,2017-11-01,4.650
1363,2016-08-01,15.216
623,2017-07-01,4.984
5805,2017-07-01,6.902
4297,2017-03-01,2.254
3586,2016-11-01,7.185
2649,2017-03-01,1.322
5785,2017-09-01,16.528
5205,2016-06-01,5.360
4058,2016-07-01,1.484
5470,2016-09-01,8.924
2598,2016-11-01,8.110
2674,2016-07-01,10.267
4623,2017-01-01,7.093
5366,2017-06-01,10.467
5422,2016-07-01,5.110
2331,2017-06-01,7.924
2140,2016-11-01,9.124
3106,2017-10-01,11.138
4828,2017-07-01,5.435
5240,2016-10-01,4.761
5433,2016-07-01,8.122
4105,2017-11-01,8.592
584,2016-11-01,6.809
2821,2017-03-01,6.670
342,2017-10-01,0.404
3537,2017-04-01,4.814
1,2017-08-01,32.074
367,2017-12-01,0.000
139,2017-03-01,5.379
5057,2017-09-01,5.016
2524,2017-12-01,31.775
701,2016-11-01,7.751
855,2017-01-01,8.170
1717,2017-04-01,5.420
81,2017-07-01,2.544
2167,2016-06-01,6.674
4814,2017-05-01,11.834
927,2017-08-01,6.366
3739,2017-11-01,12.068
4032,2017-10-01,0.000
633,2016-11-01,7.256
575,2017-12-01,5.164
3742,2017-03-01,8.666
1014,2017-07-01,6.588
2922,2016-11-01,6.858
617,2017-04-01,32.487
3866,2017-09-01,6.494
5947,2017-03-01,14.540
1548,2017-10-01,7.368
3400,2017-11-01,6.040
1601,2016-06-01,4.680
5251,2017-09-01,13.174
2808,2017-11-01,7.288
5828,2017-06-01,14.843
2842,2016-12-01,12.078
2,2017-07-01,5.044
1243,2017-11-01,4.964
2552,2016-08-01,10.492
133,2016-08-01,6.063
5108,2017-02-01,6.670
4014,2017-10-01,0.951
1903,2017-07-01,4.587
213,2017-02-01,12.678
623,2016-09-01,6.270
5805,2016-11-01,0.916
4297,2016-10-01,4.554
3586,2017-02-01,7.185
2649,2016-09-01,4.278
5785,2017-10-01,7.248
5205,2016-11-01,4.780
4058,2016-10-01,3.114
5470,2017-12-01,5.446
2598,2017-04-01,14.164
2674,2017-12-01,4.964
2353,2017-02-01,6.706
5366,2017-08-01,7.560
5422,2016-11-01,5.782
2331,2016-09-01,6.828
2140,2016-07-01,9.434
3106,2016-06-01,6.470
4828,2017-05-01,13.448
5240,2016-07-01,4.025
5433,2017-04-01,11.556
4105,2016-11-01,9.883
584,2017-02-01,6.707
2821,2017-06-01,5.004
342,2016-09-01,6.014
3537,2017-06-01,6.215
1,2016-07-01,32.545
367,2017-09-01,0.000
139,2016-09-01,6.094
5057,2016-07-01,2.422
2524,2017-06-01,1.720
701,2016-12-01,13.320
855,2016-12-01,10.727
1717,2016-12-01,10.642
81,2017-05-01,6.200
2167,2017-04-01,6.203
4814,2017-09-01,8.285
927,2017-07-01,4.984
3739,2017-01-01,19.784
4032,2017-05-01,7.869
633,2017-04-01,9.306
904,2017-06-01,11.112
3742,2016-12-01,13.900
1014,2016-06-01,4.466
2922,2017-05-01,5.478
617,2017-02-01,8.322
3866,2017-02-01,7.234
5947,2017-09-01,0.000
1548,2016-07-01,4.878
3400,2016-11-01,6.670
1601,2016-07-01,4.842
5251,2017-10-01,8.868
2808,2017-07-01,7.308
5828,2017-07-01,10.211
2842,2017-12-01,5.224
2,2017-08-01,5.368
1243,2017-08-01,4.964
2552,2017-08-01,9.472
133,2017-04-01,4.926
5108,2016-09-01,6.078
4014,2016-06-01,8.380
1534,2017-01-01,9.676
213,2017-04-01,7.903
623,2016-06-01,5.930
5805,2017-01-01,6.794
4297,2017-02-01,6.335
3586,2016-12-01,8.556
2649,2017-01-01,5.497
5785,2016-08-01,3.996
5110,2017-04-01,5.686
4058,2016-06-01,1.909
5470,2016-10-01,7.797
2598,2017-07-01,10.082
2674,2017-03-01,4.568
2353,2017-09-01,5.004
5366,2016-06-01,5.210
5422,2017-03-01,24.328
2331,2017-09-01,7.373
2140,2016-06-01,13.118
3106,2017-02-01,11.868
4828,2016-11-01,8.427
5240,2017-02-01,4.642
5433,2016-06-01,21.961
4105,2016-07-01,8.052
584,2017-11-01,4.964
2821,2017-01-01,6.670
342,2017-03-01,6.344
3537,2016-06-01,6.028
1,2017-01-01,20.268
367,2016-11-01,6.670
139,2017-12-01,4.964
5057,2017-05-01,4.964
2524,2017-10-01,4.800
701,2016-08-01,8.144
855,2016-10-01,10.672
1717,2017-12-01,5.124
81,2017-11-01,0.000
2167,2017-01-01,4.948
4814,2017-04-01,12.008
927,2016-10-01,4.739
463,2017-03-01,7.912
4032,2017-02-01,5.258
633,2017-03-01,9.184
904,2017-12-01,4.964
3742,2017-11-01,6.882
500,2016-09-01,7.290
2922,2017-07-01,7.882
617,2016-06-01,10.260
3866,2017-05-01,9.188
5947,2017-06-01,0.000
1548,2016-12-01,6.578
888,2016-08-01,5.338
1601,2016-10-01,5.927
5251,2016-12-01,9.637
2808,2017-06-01,7.777
1012,2016-10-01,9.398
2842,2016-10-01,8.565
2,2017-10-01,5.292
2083,2016-08-01,4.910
2552,2017-05-01,7.864
991,2017-05-01,9.520
5108,2017-08-01,0.000
4014,2017-06-01,7.724
1534,2017-10-01,6.360
213,2017-07-01,5.553
623,2017-06-01,4.964
5805,2016-10-01,0.916
4297,2017-10-01,6.837
3586,2017-01-01,7.521
2649,2017-04-01,4.090
5785,2016-10-01,0.916
5110,2016-12-01,6.780
4058,2016-08-01,1.311
5470,2017-02-01,6.670
2598,2017-03-01,6.725
2674,2016-11-01,10.838
2353,2017-04-01,4.894
3409,2017-01-01,6.670
5422,2017-07-01,9.281
2331,2016-11-01,7.185
2140,2017-01-01,10.955
3106,2017-11-01,24.308
4828,2016-09-01,15.189
5240,2016-11-01,4.761
5433,2017-12-01,4.984
4105,2016-06-01,9.347
584,2016-09-01,7.147
2821,2016-09-01,9.829
342,2017-07-01,2.544
3537,2017-01-01,6.442
4777,2017-07-01,8.418
367,2017-01-01,6.707
139,2017-08-01,5.132
5057,2017-03-01,4.702
2524,2016-07-01,4.989
701,2017-06-01,6.694
855,2017-10-01,6.368
1717,2016-10-01,17.114
81,2017-12-01,0.000
2167,2017-10-01,4.002
4814,2017-03-01,9.666
927,2016-09-01,16.900
463,2016-11-01,7.077
4032,2017-09-01,0.000
633,2017-11-01,12.182
904,2017-03-01,12.438
3742,2017-09-01,6.280
500,2017-05-01,7.600
2922,2017-12-01,6.412
617,2017-09-01,5.413
3866,2017-08-01,5.316
1245,2016-11-01,11.222
1548,2017-09-01,7.308
888,2016-11-01,4.609
1601,2017-11-01,0.000
5251,2016-08-01,8.513
2808,2017-01-01,8.128
1012,2017-08-01,5.114
2842,2017-09-01,5.038
2,2016-09-01,4.853
2083,2016-09-01,7.924
2552,2017-01-01,10.550
991,2016-06-01,6.228
5108,2017-05-01,2.456
4014,2016-11-01,7.452
1534,2016-12-01,9.188
213,2017-11-01,5.670
623,2016-07-01,5.930
5805,2016-09-01,0.885
4297,2016-11-01,4.554
3586,2017-07-01,5.544
2649,2017-05-01,6.848
5785,2017-01-01,3.005
5110,2016-08-01,5.946
4058,2017-08-01,4.964
5470,2017-11-01,4.964
2598,2017-08-01,11.602
2674,2017-04-01,4.868
2353,2016-06-01,7.988
3409,2016-10-01,12.146
5422,2016-09-01,6.385
2331,2017-02-01,7.608
2140,2017-09-01,5.500
3106,2016-07-01,6.596
4828,2016-12-01,7.061
5240,2017-03-01,4.554
5433,2017-08-01,9.814
4105,2016-12-01,11.626
584,2016-06-01,6.940
2821,2017-02-01,8.124
342,2017-05-01,2.808
3537,2017-02-01,5.246
4777,2017-11-01,4.964
367,2017-11-01,0.000
139,2017-05-01,5.796
5057,2017-04-01,4.814
2524,2017-08-01,8.424
701,2017-07-01,7.748
855,2017-05-01,10.383
1717,2017-08-01,6.670
81,2016-12-01,4.834
2167,2016-08-01,8.378
4814,2016-10-01,12.286
927,2017-05-01,4.964
463,2017-09-01,6.246
4032,2016-10-01,5.842
633,2017-10-01,15.400
904,2016-06-01,6.806
3742,2016-09-01,8.355
500,2017-04-01,8.383
2922,2016-10-01,7.482
617,2017-11-01,6.994
4727,2017-06-01,5.044
1245,2016-09-01,7.018
1548,2017-12-01,7.887
888,2017-09-01,5.044
1601,2017-06-01,0.000
5251,2017-07-01,5.943
2808,2016-06-01,6.203
1012,2016-06-01,11.270
2842,2016-08-01,6.604
2,2017-12-01,4.964
2083,2017-02-01,5.182
2552,2016-09-01,10.236
991,2017-04-01,12.226
5108,2017-04-01,4.618
4014,2017-04-01,19.375
1534,2016-08-01,5.218
213,2017-01-01,21.662
623,2017-08-01,4.964
5805,2016-12-01,2.254
4297,2017-04-01,2.382
3586,2017-05-01,7.850
2649,2017-08-01,4.964
5785,2017-07-01,5.361
5110,2017-01-01,6.707
4058,2017-03-01,4.591
5470,2017-07-01,5.214
2598,2017-01-01,6.799
2674,2016-08-01,10.290
2353,2017-07-01,4.964
3409,2016-12-01,6.707
5422,2016-08-01,5.080
2331,2016-06-01,6.509
2140,2017-02-01,11.509
3106,2017-06-01,10.780
4828,2017-01-01,12.816
1098,2016-10-01,10.924
5433,2017-11-01,6.886
4105,2017-09-01,6.544
584,2017-06-01,5.008
2821,2017-09-01,5.820
342,2017-02-01,5.722
3537,2017-12-01,5.064
4777,2017-02-01,5.948
367,2017-10-01,0.000
139,2017-11-01,5.052
5057,2017-11-01,5.016
2524,2017-03-01,7.397
701,2017-08-01,7.695
855,2016-09-01,10.443
1717,2017-07-01,6.747
81,2016-09-01,12.456
2167,2016-11-01,6.003
4814,2016-07-01,11.989
927,2017-02-01,4.554
463,2017-08-01,5.436
4032,2016-07-01,2.385
633,2017-06-01,2.832
904,2016-11-01,9.140
3742,2017-02-01,5.795
500,2017-11-01,5.386
2922,2017-11-01,9.773
617,2017-12-01,6.288
4727,2016-09-01,13.625
1245,2017-08-01,5.218
1548,2016-10-01,2.236
888,2016-12-01,4.747
1601,2017-09-01,0.000
5251,2017-11-01,6.866
2808,2016-08-01,6.026
1012,2017-05-01,8.368
2842,2017-06-01,4.984
2135,2016-12-01,10.700
2083,2016-06-01,5.140
2552,2016-07-01,19.362
991,2017-06-01,12.374
5108,2016-11-01,7.820
94,2017-10-01,5.060
1534,2017-04-01,9.662
213,2017-09-01,5.608
623,2016-11-01,6.670
5805,2017-04-01,20.100
4297,2017-08-01,7.558
3586,2017-08-01,5.544
2649,2017-07-01,5.028
5785,2017-11-01,4.984
5110,2017-08-01,5.024
3899,2017-11-01,0.000
5470,2017-03-01,6.858
2598,2016-12-01,7.299
2674,2016-09-01,10.245
2353,2016-11-01,8.648
3409,2016-08-01,5.930
5422,2016-12-01,5.400
2331,2016-12-01,6.688
2140,2016-09-01,17.635
3106,2017-04-01,10.806
4828,2016-06-01,9.122
1098,2016-08-01,3.114
5433,2016-09-01,17.428
4925,2016-11-01,5.568
584,2017-04-01,10.048
2821,2016-07-01,6.815
5359,2017-10-01,5.390
3537,2017-03-01,5.736
4777,2017-03-01,10.300
367,2017-05-01,0.952
139,2017-02-01,6.450
3781,2017-01-01,5.605
2524,2016-12-01,16.128
701,2017-09-01,7.195
855,2017-09-01,4.798
1717,2017-10-01,5.084
81,2016-11-01,6.552
2167,2016-12-01,7.140
4814,2017-11-01,7.389
927,2017-03-01,4.602
463,2016-07-01,6.541
4032,2016-06-01,2.875
1858,2016-06-01,6.062
904,2017-01-01,6.896
3742,2017-04-01,7.529
500,2017-12-01,4.984
2922,2017-04-01,12.965
617,2017-06-01,8.920
4727,2017-11-01,5.184
1245,2017-12-01,5.024
1548,2017-11-01,7.308
888,2017-01-01,4.699
1601,2016-08-01,4.170
5251,2016-06-01,8.377
2808,2017-02-01,7.850
1012,2017-03-01,11.590
2842,2017-08-01,4.964
2135,2016-11-01,10.939
2083,2017-10-01,5.490
2552,2016-12-01,12.324
991,2016-12-01,6.872
5108,2016-08-01,5.930
94,2017-05-01,5.792
1534,2017-11-01,7.378
213,2016-07-01,12.040
623,2017-11-01,4.977
5805,2017-08-01,12.081
4297,2017-06-01,2.544
3586,2017-11-01,5.568
2649,2016-11-01,5.976
5785,2017-04-01,4.814
5110,2017-09-01,5.004
3899,2017-06-01,15.345
5470,2016-08-01,4.632
2598,2016-06-01,8.126
2674,2017-02-01,4.554
2353,2016-07-01,8.024
3409,2016-06-01,5.930
5422,2017-09-01,9.742
2331,2017-11-01,17.386
2140,2017-06-01,7.088
3106,2017-05-01,12.376
4828,2017-04-01,34.170
1098,2017-12-01,5.064
5433,2017-02-01,17.324
4925,2017-12-01,5.004
584,2017-10-01,4.984
2821,2017-04-01,8.324
5359,2016-09-01,8.092
3537,2017-10-01,5.084
4777,2017-06-01,4.984
367,2017-08-01,0.000
139,2017-10-01,5.044
3781,2017-06-01,8.946
2524,2016-09-01,9.509
701,2016-06-01,10.220
855,2016-06-01,5.930
1717,2017-05-01,5.064
897,2017-03-01,2.658
2167,2017-06-01,4.964
4814,2016-09-01,9.992
927,2016-12-01,5.230
463,2017-04-01,7.612
4032,2017-04-01,6.292
1858,2017-02-01,7.065
904,2016-10-01,7.001
4362,2016-08-01,7.402
500,2017-02-01,6.460
2922,2017-02-01,7.886
617,2017-03-01,15.134
4727,2016-08-01,8.248
1245,2017-01-01,13.397
1548,2017-02-01,3.119
888,2017-02-01,5.005
1601,2017-12-01,0.000
5251,2017-01-01,10.476
2808,2017-10-01,7.468
1012,2017-10-01,5.230
2842,2017-01-01,5.816
2135,2017-12-01,5.462
2083,2017-05-01,6.752
2552,2017-02-01,6.872
991,2016-07-01,6.106
5108,2017-06-01,1.310
94,2017-02-01,4.572
1534,2016-06-01,5.913
213,2017-06-01,7.044
623,2017-12-01,4.964
5805,2017-12-01,5.700
4297,2016-06-01,4.287
3586,2016-07-01,3.782
2649,2016-08-01,1.044
5785,2016-09-01,0.916
5110,2016-09-01,6.078
3899,2017-10-01,0.000
5470,2017-06-01,4.984
2598,2017-02-01,6.670
2674,2016-06-01,8.717
2353,2017-08-01,4.964
3409,2017-05-01,5.139
5422,2017-02-01,25.530
5210,2016-11-01,3.335
2140,2017-04-01,13.698
3106,2017-03-01,13.714
4828,2016-10-01,6.495
1098,2016-11-01,4.798
5433,2017-09-01,9.856
4925,2016-08-01,4.374
584,2016-08-01,7.306
2821,2016-11-01,6.670
5359,2017-06-01,4.964
3537,2017-05-01,5.618
4777,2016-11-01,6.325
367,2017-02-01,10.064
139,2017-09-01,4.984
3781,2017-12-01,5.368
2524,2016-08-01,5.978
701,2016-09-01,6.828
855,2017-04-01,10.902
1717,2017-06-01,5.232
897,2017-07-01,5.955
2167,2017-09-01,8.524
4814,2017-10-01,9.610
927,2017-01-01,5.056
463,2017-02-01,7.185
4032,2017-01-01,6.054
1858,2016-12-01,22.969
904,2017-04-01,4.832
4362,2017-10-01,7.030
500,2017-09-01,5.064
2922,2017-06-01,10.889
617,2017-05-01,13.836
4727,2016-12-01,8.963
1245,2017-05-01,5.434
1548,2016-06-01,6.056
888,2016-07-01,4.025
1601,2017-07-01,0.000
5251,2016-10-01,14.595
2808,2017-08-01,13.032
1012,2016-09-01,7.561
2842,2017-10-01,5.064
2135,2017-08-01,5.324
2083,2017-01-01,4.844
2552,2016-06-01,10.536
991,2017-08-01,6.960
5108,2017-07-01,0.000
94,2017-07-01,4.964
1534,2017-09-01,5.616
213,2016-12-01,20.296
623,2017-10-01,5.025
5805,2017-03-01,2.922
4297,2017-01-01,4.602
3586,2017-06-01,9.574
2649,2017-02-01,4.483
5785,2017-08-01,28.416
5110,2017-03-01,7.093
3899,2017-07-01,12.668
5470,2017-05-01,5.004
2598,2017-10-01,7.512
2674,2017-07-01,4.964
2353,2016-08-01,8.020
3409,2017-04-01,4.852
5422,2017-11-01,7.747
5210,2016-06-01,14.567
2140,2017-07-01,6.650
